0 20.96466064453125 52.2210695235728
1 20.90423583984375 52.210972768075365
2 21.026458740234375 52.2059235296225
3 21.00311279296875 52.26311463698559
4 20.933074951171875 52.265636077067995
5 21.08551025390625 52.234528294213646
6 21.023712158203125 52.19329792289472
7 20.928955078125 52.17982665549221
8 20.853424072265625 52.248823768030334
9 20.924835205078125 52.28412225676033
10 21.07177734375 52.28916260406677
11 21.14593505859375 52.24966453484506
12 21.11572265625 52.190772371135374
13 21.038818359375 52.221910816265954
14 20.97015380859375 52.316874265314304
